대여소번호,시간대,mode,max,min,수량1,수량2,수량3,수량4,수량5,수량6,수량7,수량8,수량9,수량10,수량11,수량12,수량13,수량14,수량15,수량16,수량17,수량18,수량19,수량20,수량21,수량22,수량23,수량24,수량25
3776,23,4,28,3,7,14.0,3.0,10.0,21.0,4.0,18.0,18.0,22.0,25.0,9.0,19.0,8.0,7.0,4.0,11.0,11.0,17.0,28.0,13.0,14.0,13.0,17.0,8.0,
3778,0,5,44,3,15,10.0,44.0,9.0,14.0,17.0,20.0,26.0,5.0,26.0,20.0,13.0,3.0,9.0,10.0,5.0,19.0,4.0,,,,,,,
3778,1,3,26,3,4,11.0,5.0,26.0,5.0,14.0,11.0,18.0,23.0,3.0,21.0,19.0,8.0,7.0,3.0,13.0,3.0,,,,,,,,
3778,2,4,22,3,6,10.0,4.0,7.0,4.0,14.0,11.0,18.0,22.0,20.0,19.0,3.0,9.0,3.0,13.0,4.0,,,,,,,,,
3778,3,3,21,3,8,10.0,5.0,7.0,3.0,14.0,11.0,17.0,21.0,3.0,20.0,21.0,4.0,3.0,9.0,15.0,5.0,,,,,,,,
3778,4,3,22,3,8,8.0,6.0,6.0,5.0,14.0,11.0,17.0,20.0,3.0,20.0,22.0,3.0,9.0,16.0,5.0,,,,,,,,,
3778,5,3,23,3,8,8.0,7.0,6.0,5.0,15.0,12.0,19.0,21.0,3.0,21.0,23.0,6.0,4.0,3.0,4.0,10.0,16.0,5.0,,,,,,
3778,6,6,23,3,6,9.0,7.0,6.0,5.0,12.0,13.0,20.0,21.0,22.0,23.0,10.0,6.0,3.0,4.0,12.0,4.0,5.0,17.0,7.0,3.0,,,,
3778,7,6,23,3,6,9.0,6.0,4.0,6.0,11.0,12.0,17.0,23.0,4.0,18.0,21.0,12.0,6.0,6.0,4.0,13.0,5.0,6.0,16.0,4.0,3.0,,,
3778,8,8,20,5,6,8.0,5.0,5.0,8.0,8.0,7.0,17.0,19.0,14.0,20.0,11.0,9.0,5.0,8.0,7.0,13.0,6.0,,,,,,,
3778,9,3,19,3,3,3.0,7.0,4.0,5.0,4.0,8.0,16.0,11.0,19.0,12.0,4.0,7.0,3.0,,,,,,,,,,,
3778,10,4,18,3,3,4.0,9.0,4.0,3.0,4.0,7.0,14.0,3.0,10.0,18.0,12.0,4.0,6.0,4.0,,,,,,,,,,
3778,11,5,16,3,14,4.0,3.0,5.0,10.0,7.0,16.0,15.0,6.0,5.0,6.0,,,,,,,,,,,,,,
3778,12,3,21,3,21,4.0,3.0,5.0,3.0,12.0,6.0,17.0,16.0,4.0,3.0,3.0,8.0,7.0,4.0,,,,,,,,,,
3778,13,3,19,3,19,6.0,3.0,15.0,6.0,13.0,12.0,9.0,4.0,8.0,3.0,,,,,,,,,,,,,,
3778,14,4,21,3,5,6.0,18.0,7.0,4.0,5.0,4.0,21.0,4.0,6.0,15.0,11.0,9.0,5.0,13.0,8.0,8.0,3.0,3.0,,,,,,
3778,15,3,25,3,3,6.0,8.0,25.0,8.0,6.0,5.0,19.0,9.0,15.0,19.0,10.0,7.0,16.0,3.0,10.0,4.0,,,,,,,,
3778,16,4,43,3,6,11.0,9.0,43.0,3.0,8.0,7.0,5.0,17.0,13.0,15.0,20.0,9.0,6.0,13.0,11.0,4.0,4.0,4.0,,,,,,
3778,17,4,40,4,7,10.0,13.0,40.0,6.0,6.0,11.0,13.0,16.0,5.0,18.0,16.0,18.0,7.0,4.0,12.0,4.0,6.0,11.0,5.0,4.0,8.0,,,
3778,18,6,48,4,6,8.0,18.0,48.0,6.0,16.0,18.0,16.0,7.0,18.0,15.0,23.0,9.0,6.0,16.0,5.0,10.0,15.0,5.0,4.0,10.0,,,,
3778,19,12,46,5,13,16.0,27.0,46.0,16.0,22.0,23.0,9.0,8.0,20.0,12.0,19.0,8.0,5.0,12.0,7.0,13.0,12.0,6.0,5.0,,,,,
3778,20,3,39,3,18,19.0,31.0,39.0,3.0,17.0,22.0,23.0,4.0,5.0,25.0,17.0,14.0,7.0,5.0,15.0,7.0,3.0,23.0,3.0,7.0,,,,
3778,21,3,34,3,13,15.0,34.0,33.0,4.0,11.0,19.0,25.0,9.0,25.0,10.0,14.0,3.0,3.0,14.0,9.0,4.0,25.0,3.0,3.0,4.0,6.0,,,
3778,22,5,43,4,14,11.0,43.0,27.0,5.0,14.0,18.0,27.0,5.0,4.0,20.0,10.0,8.0,8.0,7.0,16.0,7.0,24.0,10.0,5.0,4.0,4.0,5.0,,
3778,23,5,48,3,17,10.0,48.0,23.0,8.0,16.0,20.0,27.0,5.0,8.0,19.0,11.0,7.0,3.0,5.0,13.0,5.0,4.0,21.0,6.0,7.0,,,,
3780,0,16,59,12,24,35.0,23.0,38.0,37.0,16.0,12.0,57.0,19.0,45.0,33.0,59.0,34.0,36.0,32.0,17.0,18.0,41.0,45.0,36.0,49.0,30.0,35.0,16.0,
3780,1,35,65,11,23,35.0,24.0,32.0,34.0,15.0,11.0,58.0,23.0,48.0,31.0,65.0,28.0,35.0,30.0,11.0,25.0,43.0,49.0,40.0,52.0,33.0,35.0,16.0,
3780,2,18,64,7,24,32.0,23.0,25.0,33.0,18.0,15.0,60.0,22.0,44.0,30.0,64.0,29.0,31.0,32.0,7.0,23.0,41.0,48.0,40.0,49.0,26.0,35.0,18.0,
3780,3,25,66,10,25,31.0,23.0,25.0,30.0,18.0,13.0,62.0,25.0,44.0,30.0,66.0,31.0,32.0,29.0,10.0,23.0,41.0,46.0,43.0,49.0,26.0,35.0,18.0,
3780,4,24,65,12,24,32.0,23.0,24.0,30.0,18.0,14.0,62.0,24.0,43.0,30.0,65.0,26.0,31.0,29.0,12.0,24.0,42.0,46.0,41.0,48.0,26.0,36.0,16.0,
3780,5,23,64,13,23,31.0,22.0,23.0,29.0,18.0,14.0,61.0,23.0,41.0,30.0,64.0,21.0,31.0,30.0,13.0,24.0,41.0,46.0,41.0,48.0,26.0,36.0,15.0,
3780,6,22,62,12,22,27.0,22.0,22.0,31.0,18.0,12.0,59.0,20.0,39.0,29.0,62.0,20.0,28.0,27.0,13.0,21.0,40.0,41.0,39.0,46.0,23.0,35.0,15.0,
3780,7,21,58,5,21,25.0,21.0,23.0,27.0,17.0,5.0,58.0,16.0,34.0,25.0,58.0,21.0,29.0,25.0,13.0,19.0,35.0,40.0,38.0,44.0,18.0,35.0,14.0,
3780,8,12,56,6,12,17.0,17.0,26.0,25.0,8.0,49.0,12.0,25.0,15.0,56.0,22.0,27.0,19.0,13.0,11.0,30.0,39.0,30.0,34.0,6.0,34.0,12.0,,
3780,9,12,51,5,12,13.0,13.0,29.0,26.0,6.0,31.0,6.0,24.0,12.0,51.0,23.0,17.0,15.0,12.0,8.0,26.0,41.0,32.0,23.0,33.0,5.0,,,
3780,10,13,45,3,13,16.0,16.0,15.0,22.0,5.0,14.0,5.0,20.0,13.0,45.0,25.0,16.0,13.0,7.0,3.0,23.0,40.0,28.0,20.0,8.0,33.0,9.0,,
3780,11,7,41,3,11,11.0,17.0,12.0,21.0,3.0,13.0,7.0,5.0,31.0,25.0,9.0,10.0,6.0,4.0,23.0,41.0,27.0,19.0,7.0,33.0,8.0,,,
3780,12,6,37,3,6,9.0,18.0,9.0,19.0,4.0,14.0,3.0,5.0,36.0,22.0,9.0,6.0,5.0,4.0,28.0,37.0,29.0,17.0,3.0,33.0,6.0,,,
3780,13,7,39,4,9,13.0,10.0,8.0,16.0,4.0,7.0,16.0,4.0,6.0,7.0,31.0,25.0,9.0,9.0,4.0,7.0,26.0,39.0,35.0,19.0,31.0,7.0,,
3780,14,5,39,5,10,16.0,14.0,9.0,12.0,5.0,16.0,5.0,5.0,26.0,27.0,6.0,8.0,25.0,36.0,39.0,12.0,5.0,30.0,12.0,,,,,
3780,15,5,40,5,9,14.0,16.0,5.0,14.0,8.0,16.0,5.0,6.0,26.0,19.0,13.0,11.0,6.0,5.0,23.0,38.0,40.0,16.0,31.0,13.0,,,,
3780,16,11,40,3,13,13.0,23.0,10.0,14.0,11.0,3.0,17.0,5.0,9.0,10.0,15.0,20.0,11.0,20.0,11.0,7.0,30.0,38.0,40.0,18.0,29.0,12.0,,
3780,17,14,37,6,16,16.0,14.0,15.0,10.0,19.0,10.0,26.0,6.0,14.0,14.0,18.0,22.0,14.0,30.0,9.0,8.0,37.0,37.0,23.0,17.0,7.0,27.0,11.0,
3780,18,7,46,7,21,14.0,23.0,9.0,11.0,15.0,8.0,19.0,13.0,21.0,10.0,27.0,28.0,20.0,33.0,7.0,7.0,46.0,41.0,30.0,13.0,8.0,35.0,20.0,
3780,19,21,58,5,21,10.0,25.0,17.0,17.0,23.0,26.0,21.0,31.0,13.0,32.0,49.0,19.0,25.0,31.0,5.0,11.0,58.0,53.0,34.0,21.0,16.0,35.0,21.0,
3780,20,30,55,5,30,14.0,29.0,10.0,11.0,5.0,33.0,9.0,39.0,19.0,40.0,55.0,13.0,25.0,34.0,7.0,18.0,48.0,40.0,30.0,22.0,13.0,34.0,30.0,
3780,21,11,62,5,22,19.0,27.0,11.0,13.0,33.0,5.0,28.0,14.0,33.0,62.0,26.0,28.0,30.0,11.0,23.0,46.0,40.0,19.0,24.0,23.0,31.0,22.0,,
3780,22,27,58,7,22,20.0,29.0,21.0,16.0,9.0,40.0,7.0,36.0,20.0,47.0,58.0,27.0,27.0,36.0,19.0,27.0,46.0,41.0,22.0,33.0,21.0,18.0,25.0,
3780,23,32,60,14,25,27.0,32.0,31.0,30.0,17.0,55.0,14.0,45.0,21.0,51.0,60.0,35.0,29.0,32.0,21.0,38.0,43.0,31.0,26.0,37.0,32.0,19.0,28.0,
3781,0,9,53,9,9,9.0,12.0,9.0,13.0,12.0,15.0,15.0,20.0,27.0,36.0,37.0,10.0,10.0,15.0,21.0,26.0,35.0,31.0,35.0,46.0,49.0,53.0,53.0,
3781,1,9,53,9,9,9.0,12.0,9.0,13.0,12.0,15.0,15.0,20.0,26.0,36.0,37.0,10.0,10.0,15.0,21.0,26.0,35.0,31.0,34.0,46.0,49.0,53.0,53.0,
3781,2,9,53,9,9,9.0,12.0,9.0,13.0,12.0,15.0,15.0,20.0,26.0,36.0,37.0,10.0,10.0,15.0,21.0,26.0,34.0,31.0,34.0,46.0,49.0,53.0,53.0,
3781,3,9,53,9,9,9.0,12.0,9.0,13.0,12.0,15.0,15.0,20.0,26.0,36.0,37.0,10.0,11.0,15.0,21.0,26.0,34.0,31.0,34.0,46.0,49.0,53.0,53.0,
3781,4,9,53,9,9,9.0,12.0,9.0,13.0,12.0,15.0,15.0,20.0,26.0,36.0,37.0,10.0,11.0,15.0,21.0,26.0,34.0,31.0,34.0,46.0,49.0,53.0,53.0,
3781,5,9,53,9,9,9.0,12.0,9.0,13.0,12.0,15.0,15.0,20.0,26.0,36.0,37.0,10.0,11.0,15.0,21.0,26.0,34.0,31.0,34.0,46.0,49.0,53.0,53.0,
3781,6,9,53,9,9,9.0,12.0,9.0,13.0,12.0,15.0,15.0,20.0,25.0,36.0,37.0,10.0,11.0,15.0,21.0,27.0,34.0,30.0,34.0,46.0,49.0,52.0,53.0,
3781,7,12,52,8,10,9.0,12.0,8.0,13.0,14.0,15.0,17.0,21.0,26.0,36.0,37.0,12.0,13.0,16.0,20.0,28.0,33.0,30.0,34.0,47.0,50.0,52.0,52.0,
3781,8,13,53,8,11,10.0,13.0,8.0,13.0,15.0,16.0,18.0,23.0,26.0,37.0,37.0,12.0,13.0,17.0,20.0,29.0,35.0,32.0,35.0,48.0,51.0,52.0,53.0,
3781,9,12,55,8,15,12.0,13.0,8.0,12.0,18.0,20.0,22.0,27.0,28.0,42.0,43.0,12.0,19.0,19.0,20.0,31.0,35.0,34.0,36.0,52.0,53.0,53.0,55.0,
3781,10,12,55,8,15,12.0,13.0,8.0,12.0,19.0,21.0,22.0,27.0,27.0,42.0,44.0,12.0,18.0,17.0,20.0,32.0,35.0,34.0,37.0,52.0,53.0,53.0,55.0,
3781,11,12,55,8,15,12.0,12.0,8.0,12.0,19.0,21.0,23.0,27.0,27.0,42.0,44.0,12.0,17.0,17.0,20.0,32.0,35.0,33.0,37.0,52.0,53.0,53.0,55.0,
3781,12,12,55,8,15,12.0,12.0,8.0,12.0,19.0,21.0,22.0,27.0,27.0,42.0,44.0,14.0,17.0,17.0,21.0,32.0,35.0,33.0,37.0,52.0,53.0,53.0,55.0,
3781,13,13,55,8,14,13.0,13.0,8.0,12.0,18.0,21.0,22.0,27.0,27.0,42.0,44.0,15.0,17.0,17.0,21.0,32.0,33.0,35.0,36.0,51.0,53.0,53.0,55.0,
3781,14,13,55,8,13,12.0,13.0,8.0,12.0,17.0,20.0,22.0,27.0,27.0,42.0,44.0,13.0,17.0,17.0,21.0,33.0,35.0,35.0,36.0,51.0,54.0,53.0,55.0,
3781,15,17,55,8,13,12.0,13.0,8.0,12.0,17.0,20.0,22.0,27.0,27.0,42.0,44.0,15.0,17.0,17.0,22.0,34.0,34.0,35.0,36.0,52.0,54.0,53.0,55.0,
3781,16,12,55,8,12,12.0,13.0,8.0,12.0,18.0,20.0,22.0,27.0,27.0,42.0,44.0,17.0,17.0,16.0,23.0,34.0,33.0,35.0,36.0,51.0,54.0,54.0,55.0,
3781,17,12,56,10,12,11.0,13.0,10.0,12.0,17.0,19.0,21.0,27.0,27.0,42.0,45.0,16.0,17.0,16.0,24.0,33.0,32.0,35.0,36.0,52.0,55.0,54.0,56.0,
3781,18,11,55,9,9,11.0,13.0,11.0,11.0,15.0,16.0,21.0,26.0,27.0,41.0,43.0,16.0,17.0,16.0,27.0,32.0,31.0,34.0,37.0,51.0,55.0,53.0,55.0,
3781,19,13,54,10,10,13.0,13.0,12.0,13.0,16.0,14.0,23.0,27.0,27.0,40.0,43.0,15.0,17.0,16.0,27.0,34.0,32.0,35.0,37.0,52.0,53.0,54.0,54.0,
3781,20,16,54,10,10,13.0,11.0,13.0,15.0,15.0,16.0,21.0,28.0,27.0,40.0,44.0,12.0,16.0,16.0,27.0,35.0,32.0,37.0,37.0,52.0,53.0,53.0,54.0,
3781,21,10,56,10,10,13.0,10.0,12.0,13.0,15.0,15.0,21.0,28.0,30.0,38.0,43.0,12.0,16.0,16.0,27.0,35.0,32.0,39.0,37.0,52.0,53.0,54.0,56.0,
3781,22,9,57,9,9,12.0,9.0,13.0,11.0,15.0,15.0,20.0,27.0,30.0,37.0,38.0,11.0,16.0,16.0,26.0,35.0,32.0,36.0,37.0,50.0,53.0,54.0,57.0,
3781,23,15,56,9,9,12.0,9.0,13.0,11.0,15.0,15.0,20.0,27.0,30.0,37.0,38.0,10.0,15.0,16.0,26.0,35.0,31.0,35.0,37.0,49.0,53.0,53.0,56.0,
3782,0,28,40,13,14,23.0,22.0,28.0,30.0,18.0,34.0,32.0,40.0,32.0,28.0,30.0,31.0,33.0,34.0,14.0,13.0,16.0,28.0,24.0,15.0,16.0,15.0,19.0,
3782,1,14,40,12,12,22.0,23.0,28.0,30.0,18.0,34.0,32.0,40.0,36.0,28.0,30.0,35.0,32.0,34.0,14.0,14.0,16.0,29.0,26.0,15.0,17.0,15.0,16.0,
3782,2,15,39,12,12,24.0,23.0,28.0,31.0,18.0,33.0,33.0,39.0,36.0,29.0,31.0,38.0,30.0,35.0,14.0,15.0,20.0,29.0,27.0,15.0,17.0,15.0,15.0,
3782,3,15,39,12,12,26.0,23.0,29.0,30.0,18.0,33.0,33.0,39.0,36.0,29.0,31.0,39.0,28.0,38.0,13.0,15.0,22.0,29.0,27.0,15.0,18.0,15.0,17.0,
3782,4,15,40,12,12,26.0,23.0,29.0,29.0,18.0,33.0,33.0,39.0,37.0,31.0,31.0,40.0,28.0,38.0,13.0,15.0,22.0,29.0,27.0,15.0,18.0,15.0,17.0,
3782,5,26,40,12,12,26.0,23.0,30.0,29.0,18.0,33.0,34.0,39.0,36.0,31.0,31.0,40.0,26.0,38.0,13.0,15.0,21.0,29.0,26.0,16.0,17.0,15.0,16.0,
3782,6,15,40,11,11,25.0,22.0,30.0,29.0,17.0,32.0,33.0,39.0,35.0,29.0,31.0,40.0,24.0,36.0,12.0,15.0,19.0,29.0,24.0,15.0,16.0,15.0,15.0,
3782,7,12,38,11,11,21.0,20.0,29.0,28.0,13.0,30.0,30.0,36.0,34.0,28.0,30.0,38.0,23.0,33.0,12.0,11.0,17.0,26.0,19.0,12.0,13.0,14.0,12.0,
3782,8,9,37,4,5,14.0,11.0,29.0,26.0,9.0,23.0,23.0,31.0,31.0,22.0,26.0,37.0,11.0,21.0,12.0,4.0,6.0,28.0,9.0,8.0,9.0,15.0,7.0,
3782,9,15,39,3,3,5.0,26.0,23.0,13.0,16.0,20.0,20.0,11.0,15.0,39.0,8.0,12.0,23.0,15.0,,,,,,,,,,
3782,10,8,35,3,14,3.0,23.0,20.0,6.0,8.0,16.0,14.0,7.0,9.0,35.0,8.0,11.0,19.0,15.0,,,,,,,,,,
3782,11,9,33,6,14,20.0,18.0,6.0,9.0,14.0,11.0,8.0,9.0,33.0,10.0,12.0,17.0,15.0,,,,,,,,,,,
3782,12,10,33,3,14,6.0,25.0,20.0,4.0,10.0,15.0,10.0,7.0,10.0,33.0,3.0,11.0,7.0,20.0,15.0,,,,,,,,,
3782,13,3,36,3,13,7.0,27.0,12.0,3.0,8.0,14.0,12.0,20.0,8.0,36.0,7.0,3.0,20.0,15.0,,,,,,,,,,
3782,14,9,36,3,11,7.0,33.0,12.0,16.0,3.0,8.0,9.0,9.0,20.0,8.0,36.0,10.0,9.0,15.0,,,,,,,,,,
3782,15,7,33,4,11,8.0,23.0,13.0,17.0,9.0,7.0,4.0,18.0,7.0,33.0,8.0,5.0,12.0,11.0,15.0,,,,,,,,,
3782,16,10,34,3,10,5.0,24.0,11.0,16.0,10.0,8.0,20.0,5.0,34.0,9.0,11.0,10.0,3.0,3.0,14.0,,,,,,,,,
3782,17,7,33,3,12,22.0,24.0,14.0,18.0,15.0,8.0,7.0,7.0,18.0,5.0,33.0,6.0,11.0,4.0,8.0,7.0,5.0,3.0,15.0,,,,,
3782,18,4,33,3,15,3.0,23.0,19.0,14.0,15.0,20.0,12.0,12.0,7.0,21.0,5.0,33.0,8.0,18.0,4.0,8.0,7.0,4.0,4.0,17.0,3.0,,,
3782,19,11,30,3,17,11.0,24.0,19.0,15.0,20.0,21.0,26.0,20.0,8.0,19.0,11.0,30.0,11.0,12.0,4.0,15.0,13.0,8.0,3.0,6.0,19.0,15.0,,
3782,20,12,31,4,19,12.0,24.0,22.0,21.0,25.0,24.0,23.0,19.0,7.0,22.0,10.0,31.0,14.0,12.0,4.0,6.0,18.0,12.0,7.0,6.0,16.0,19.0,,
3782,21,12,30,5,19,14.0,26.0,25.0,17.0,29.0,27.0,26.0,20.0,15.0,19.0,12.0,30.0,16.0,12.0,5.0,10.0,20.0,12.0,8.0,7.0,6.0,15.0,24.0,
3782,22,13,34,10,21,20.0,31.0,26.0,26.0,33.0,32.0,34.0,29.0,18.0,27.0,17.0,29.0,27.0,13.0,11.0,17.0,25.0,22.0,10.0,16.0,13.0,18.0,25.0,
3782,23,15,36,14,24,23.0,28.0,28.0,24.0,31.0,32.0,36.0,30.0,19.0,29.0,22.0,31.0,31.0,18.0,14.0,14.0,26.0,22.0,15.0,15.0,15.0,18.0,28.0,
3783,0,15,39,8,21,39.0,28.0,18.0,15.0,11.0,15.0,17.0,22.0,20.0,30.0,28.0,23.0,30.0,27.0,8.0,17.0,23.0,28.0,20.0,15.0,37.0,31.0,32.0,
3783,1,22,39,8,22,39.0,30.0,18.0,16.0,11.0,17.0,19.0,22.0,22.0,30.0,29.0,27.0,30.0,26.0,8.0,17.0,23.0,29.0,23.0,16.0,38.0,35.0,34.0,
3783,2,17,39,8,22,39.0,31.0,18.0,17.0,11.0,17.0,20.0,22.0,22.0,30.0,29.0,27.0,31.0,27.0,8.0,17.0,23.0,29.0,23.0,16.0,37.0,35.0,35.0,
3783,3,22,39,8,22,39.0,31.0,16.0,19.0,11.0,17.0,20.0,22.0,22.0,30.0,29.0,28.0,31.0,27.0,8.0,16.0,24.0,29.0,22.0,16.0,37.0,38.0,35.0,
3783,4,22,39,8,22,39.0,31.0,18.0,20.0,11.0,17.0,20.0,22.0,22.0,30.0,29.0,28.0,31.0,27.0,8.0,16.0,24.0,29.0,22.0,16.0,37.0,38.0,35.0,
3783,5,22,39,8,22,39.0,31.0,18.0,20.0,11.0,17.0,20.0,22.0,22.0,30.0,29.0,27.0,31.0,27.0,8.0,16.0,24.0,29.0,22.0,15.0,37.0,38.0,35.0,
3783,6,22,39,8,23,39.0,30.0,19.0,20.0,12.0,18.0,22.0,22.0,22.0,30.0,29.0,27.0,30.0,25.0,8.0,14.0,22.0,27.0,22.0,15.0,38.0,38.0,35.0,
3783,7,22,37,7,19,37.0,28.0,18.0,18.0,9.0,14.0,20.0,22.0,22.0,26.0,27.0,25.0,26.0,22.0,7.0,8.0,17.0,23.0,21.0,13.0,34.0,34.0,31.0,
3783,8,16,31,6,11,31.0,21.0,16.0,16.0,6.0,13.0,14.0,14.0,20.0,25.0,24.0,22.0,18.0,7.0,11.0,20.0,16.0,27.0,31.0,29.0,,,,
3783,9,5,31,5,6,21.0,20.0,14.0,15.0,8.0,9.0,5.0,14.0,19.0,25.0,21.0,11.0,7.0,5.0,20.0,12.0,18.0,31.0,23.0,,,,,
3783,10,6,31,5,21,15.0,11.0,12.0,6.0,5.0,10.0,12.0,22.0,18.0,9.0,6.0,17.0,8.0,15.0,31.0,21.0,,,,,,,,
3783,11,16,31,3,20,15.0,10.0,10.0,6.0,8.0,13.0,17.0,16.0,9.0,3.0,16.0,8.0,16.0,14.0,31.0,22.0,,,,,,,,
3783,12,9,31,3,21,11.0,6.0,9.0,3.0,8.0,12.0,12.0,15.0,9.0,4.0,17.0,7.0,13.0,14.0,31.0,20.0,,,,,,,,
3783,13,5,30,3,22,11.0,5.0,7.0,5.0,3.0,9.0,11.0,8.0,16.0,9.0,16.0,5.0,12.0,14.0,30.0,20.0,,,,,,,,
3783,14,8,31,4,21,7.0,4.0,8.0,4.0,6.0,8.0,10.0,6.0,15.0,8.0,16.0,9.0,15.0,12.0,31.0,18.0,,,,,,,,
3783,15,9,32,3,3,18.0,5.0,4.0,4.0,5.0,11.0,16.0,9.0,11.0,16.0,9.0,16.0,9.0,32.0,17.0,,,,,,,,,
3783,16,3,32,3,3,20.0,5.0,3.0,3.0,4.0,7.0,9.0,17.0,15.0,11.0,10.0,15.0,10.0,15.0,7.0,32.0,17.0,,,,,,,
3783,17,10,30,3,21,5.0,4.0,4.0,6.0,10.0,17.0,15.0,10.0,3.0,8.0,18.0,10.0,18.0,30.0,18.0,,,,,,,,,
3783,18,11,29,4,4,19.0,6.0,5.0,11.0,9.0,14.0,16.0,11.0,4.0,12.0,14.0,11.0,17.0,29.0,16.0,,,,,,,,,
3783,19,9,31,4,26,20.0,9.0,4.0,7.0,4.0,9.0,9.0,12.0,14.0,17.0,19.0,14.0,11.0,16.0,19.0,12.0,21.0,8.0,31.0,20.0,,,,
3783,20,17,32,3,26,21.0,10.0,8.0,4.0,7.0,11.0,9.0,17.0,17.0,20.0,20.0,17.0,3.0,13.0,16.0,18.0,13.0,27.0,11.0,32.0,23.0,,,
3783,21,12,31,4,31,21.0,10.0,12.0,4.0,8.0,16.0,12.0,17.0,17.0,20.0,17.0,19.0,7.0,12.0,15.0,14.0,13.0,23.0,14.0,31.0,29.0,,,
3783,22,14,35,3,35,26.0,15.0,11.0,8.0,10.0,20.0,14.0,3.0,22.0,20.0,23.0,21.0,18.0,10.0,14.0,22.0,12.0,14.0,24.0,20.0,33.0,31.0,,
3783,23,34,37,5,37,27.0,16.0,13.0,7.0,10.0,13.0,20.0,18.0,5.0,25.0,31.0,28.0,24.0,26.0,14.0,18.0,25.0,17.0,21.0,34.0,29.0,34.0,34.0,
3784,0,40,63,11,34,41.0,39.0,40.0,40.0,24.0,43.0,36.0,29.0,20.0,47.0,41.0,32.0,37.0,28.0,35.0,39.0,42.0,47.0,63.0,11.0,40.0,44.0,45.0,
3784,1,40,66,17,36,43.0,44.0,45.0,42.0,25.0,46.0,40.0,31.0,24.0,48.0,40.0,36.0,39.0,31.0,40.0,42.0,45.0,48.0,66.0,17.0,41.0,41.0,48.0,
3784,2,25,66,20,36,42.0,45.0,47.0,39.0,25.0,47.0,40.0,32.0,25.0,50.0,41.0,36.0,38.0,32.0,39.0,42.0,45.0,50.0,66.0,20.0,44.0,43.0,48.0,
3784,3,39,67,20,36,44.0,46.0,48.0,39.0,26.0,47.0,40.0,32.0,26.0,50.0,41.0,39.0,39.0,32.0,39.0,42.0,45.0,51.0,67.0,20.0,45.0,43.0,48.0,
3784,4,26,67,20,36,44.0,46.0,50.0,39.0,26.0,47.0,40.0,32.0,26.0,51.0,41.0,38.0,39.0,33.0,40.0,42.0,46.0,51.0,67.0,20.0,45.0,44.0,49.0,
3784,5,40,66,20,38,44.0,46.0,50.0,40.0,26.0,47.0,40.0,32.0,26.0,51.0,41.0,38.0,40.0,34.0,40.0,43.0,46.0,51.0,66.0,20.0,45.0,43.0,49.0,
3784,6,32,65,20,35,42.0,47.0,50.0,39.0,25.0,47.0,41.0,32.0,26.0,51.0,42.0,35.0,37.0,32.0,40.0,43.0,46.0,50.0,65.0,20.0,45.0,43.0,49.0,
3784,7,37,58,16,30,39.0,43.0,49.0,37.0,19.0,42.0,35.0,28.0,24.0,46.0,38.0,33.0,36.0,31.0,41.0,43.0,39.0,46.0,58.0,16.0,41.0,37.0,40.0,
3784,8,26,47,4,25,28.0,30.0,47.0,32.0,11.0,31.0,23.0,18.0,4.0,32.0,26.0,28.0,23.0,18.0,42.0,26.0,26.0,40.0,43.0,21.0,33.0,28.0,,
3784,9,17,46,7,17,22.0,17.0,46.0,25.0,24.0,21.0,9.0,27.0,18.0,27.0,13.0,7.0,42.0,10.0,10.0,37.0,30.0,16.0,34.0,17.0,,,,
3784,10,9,45,4,9,14.0,13.0,45.0,20.0,17.0,18.0,6.0,18.0,15.0,26.0,8.0,4.0,41.0,9.0,37.0,24.0,11.0,34.0,11.0,,,,,
3784,11,3,42,3,8,16.0,12.0,42.0,13.0,19.0,18.0,7.0,3.0,17.0,11.0,27.0,7.0,39.0,3.0,37.0,20.0,8.0,34.0,11.0,,,,,
3784,12,6,38,4,6,14.0,9.0,36.0,14.0,22.0,17.0,4.0,5.0,12.0,9.0,15.0,7.0,5.0,38.0,29.0,16.0,6.0,34.0,6.0,,,,,
3784,13,15,35,3,5,10.0,8.0,32.0,16.0,5.0,17.0,15.0,4.0,4.0,15.0,8.0,15.0,8.0,3.0,33.0,32.0,15.0,7.0,35.0,7.0,,,,
3784,14,8,34,3,4,13.0,9.0,23.0,16.0,16.0,15.0,3.0,5.0,14.0,8.0,11.0,8.0,12.0,31.0,34.0,19.0,6.0,34.0,9.0,,,,,
3784,15,4,32,4,9,4.0,21.0,23.0,17.0,16.0,14.0,4.0,14.0,11.0,12.0,7.0,13.0,27.0,7.0,32.0,17.0,4.0,7.0,32.0,9.0,,,,
3784,16,8,34,3,4,8.0,6.0,21.0,15.0,12.0,16.0,12.0,3.0,7.0,17.0,11.0,8.0,8.0,13.0,19.0,3.0,8.0,34.0,17.0,9.0,32.0,6.0,,
3784,17,3,36,3,3,6.0,9.0,21.0,11.0,13.0,15.0,15.0,3.0,19.0,12.0,5.0,3.0,11.0,12.0,11.0,36.0,17.0,23.0,33.0,7.0,,,,
3784,18,12,38,3,3,5.0,12.0,21.0,10.0,10.0,18.0,12.0,3.0,12.0,19.0,21.0,14.0,9.0,8.0,15.0,38.0,16.0,26.0,32.0,12.0,,,,
