대여소번호,시간대,mode,max,min,수량1,수량2,수량3,수량4,수량5,수량6,수량7,수량8,수량9
1120,10,48,83,37,41,39.0,37.0,40.0,48.0,48.0,53.0,42.0,83.0
1120,11,34,74,34,34,38.0,35.0,34.0,47.0,46.0,49.0,39.0,74.0
1120,12,38,73,27,27,40.0,38.0,34.0,45.0,45.0,46.0,38.0,73.0
1120,13,40,74,27,27,42.0,39.0,30.0,40.0,38.0,46.0,40.0,74.0
1120,14,37,52,23,25,23.0,43.0,31.0,37.0,37.0,37.0,38.0,52.0
1120,15,42,43,21,21,26.0,42.0,35.0,39.0,43.0,40.0,42.0,31.0
1120,16,28,47,21,21,28.0,31.0,36.0,37.0,47.0,24.0,38.0,28.0
1120,17,27,48,19,21,27.0,27.0,33.0,36.0,48.0,19.0,41.0,28.0
1120,18,47,47,15,15,28.0,29.0,37.0,39.0,47.0,20.0,47.0,25.0
1120,19,18,49,18,18,32.0,31.0,37.0,36.0,48.0,23.0,49.0,30.0
1120,20,21,59,21,21,35.0,32.0,38.0,39.0,45.0,25.0,59.0,31.0
1120,21,23,60,23,24,33.0,31.0,43.0,37.0,47.0,23.0,60.0,28.0
1120,22,34,70,23,23,34.0,30.0,41.0,38.0,51.0,26.0,70.0,34.0
1120,23,26,75,26,26,36.0,30.0,46.0,41.0,52.0,27.0,75.0,39.0
1121,0,13,34,13,16,24.0,20.0,19.0,13.0,19.0,34.0,20.0,13.0
1121,1,18,35,14,18,26.0,26.0,21.0,15.0,19.0,35.0,18.0,14.0
1121,2,16,36,16,19,26.0,27.0,23.0,16.0,20.0,36.0,20.0,16.0
1121,3,16,36,16,19,26.0,27.0,24.0,17.0,21.0,36.0,20.0,16.0
1121,4,17,38,17,19,27.0,27.0,24.0,17.0,22.0,38.0,21.0,17.0
1121,5,17,38,17,19,27.0,26.0,24.0,17.0,22.0,38.0,21.0,17.0
1121,6,17,38,17,19,28.0,26.0,24.0,17.0,22.0,38.0,22.0,17.0
1121,7,22,37,15,19,29.0,26.0,24.0,18.0,22.0,37.0,22.0,15.0
1121,8,19,37,14,19,29.0,24.0,29.0,19.0,21.0,37.0,26.0,14.0
1121,9,23,38,15,19,29.0,23.0,27.0,18.0,23.0,38.0,24.0,15.0
1121,10,16,37,14,16,31.0,24.0,28.0,16.0,25.0,37.0,25.0,14.0
1121,11,16,38,13,16,28.0,22.0,20.0,13.0,24.0,38.0,26.0,16.0
1121,12,28,35,12,12,28.0,22.0,21.0,17.0,28.0,35.0,23.0,16.0
1121,13,23,34,7,7,27.0,18.0,19.0,12.0,23.0,34.0,23.0,20.0
1121,14,7,38,7,7,11.0,17.0,23.0,8.0,26.0,38.0,27.0,19.0
1121,15,24,37,3,9,8.0,14.0,24.0,3.0,27.0,37.0,24.0,21.0
1121,16,7,39,7,7,10.0,17.0,21.0,32.0,39.0,25.0,19.0,
1121,17,5,30,5,6,14.0,22.0,5.0,30.0,21.0,26.0,11.0,
1121,18,18,26,3,3,9.0,18.0,21.0,5.0,26.0,18.0,25.0,15.0
1121,19,19,31,3,4,3.0,19.0,18.0,14.0,31.0,19.0,23.0,12.0
1121,20,3,36,3,5,3.0,20.0,15.0,16.0,36.0,17.0,24.0,10.0
1121,21,10,31,4,6,4.0,20.0,10.0,16.0,31.0,19.0,19.0,10.0
1121,22,15,27,4,4,9.0,19.0,8.0,15.0,27.0,18.0,15.0,13.0
1121,23,19,32,4,4,15.0,20.0,12.0,19.0,32.0,19.0,11.0,18.0
1122,0,15,58,9,9,35.0,51.0,15.0,21.0,19.0,32.0,15.0,58.0
1122,1,10,56,10,10,36.0,52.0,17.0,20.0,19.0,33.0,15.0,56.0
1122,2,15,57,13,13,36.0,53.0,15.0,21.0,15.0,37.0,21.0,57.0
1122,3,14,59,14,14,36.0,53.0,19.0,25.0,15.0,35.0,21.0,59.0
1122,4,36,60,14,14,36.0,53.0,20.0,25.0,15.0,36.0,21.0,60.0
1122,5,14,58,14,14,37.0,54.0,20.0,25.0,17.0,36.0,21.0,58.0
1122,6,20,60,12,12,37.0,54.0,20.0,26.0,17.0,36.0,20.0,60.0
1122,7,13,61,13,13,39.0,55.0,23.0,29.0,17.0,35.0,19.0,61.0
1122,8,12,62,12,12,37.0,57.0,21.0,28.0,16.0,35.0,19.0,62.0
1122,9,15,55,15,15,39.0,55.0,20.0,26.0,19.0,37.0,25.0,44.0
1122,10,25,56,14,21,34.0,56.0,22.0,25.0,23.0,42.0,25.0,14.0
1122,11,23,57,9,9,36.0,57.0,18.0,23.0,26.0,44.0,23.0,14.0
1122,12,12,59,12,12,36.0,59.0,17.0,29.0,25.0,42.0,24.0,15.0
1122,13,10,68,10,10,34.0,68.0,27.0,34.0,22.0,48.0,28.0,10.0
1122,14,32,47,6,6,32.0,47.0,21.0,32.0,25.0,30.0,24.0,9.0
1122,15,33,40,4,33,33.0,21.0,40.0,28.0,18.0,27.0,4.0,
1122,16,14,51,5,36,39.0,14.0,51.0,26.0,14.0,25.0,5.0,
1122,17,6,46,6,46,22.0,18.0,36.0,27.0,12.0,28.0,6.0,
1122,18,5,48,5,5,48.0,24.0,17.0,21.0,22.0,7.0,30.0,14.0
1122,19,9,50,9,9,50.0,21.0,16.0,19.0,25.0,9.0,36.0,14.0
1122,20,24,54,8,10,54.0,24.0,17.0,24.0,30.0,8.0,40.0,18.0
1122,21,12,56,12,14,56.0,22.0,28.0,33.0,27.0,12.0,31.0,18.0
1122,22,29,51,12,12,51.0,22.0,29.0,29.0,25.0,17.0,37.0,31.0
1122,23,12,60,12,12,55.0,22.0,25.0,20.0,34.0,12.0,60.0,32.0
1124,0,3,3,3,3,3.0,3.0,,,,,,
1124,1,3,4,3,3,4.0,,,,,,,
1124,2,3,3,3,3,,,,,,,,
1124,7,4,5,4,5,4.0,4.0,5.0,,,,,
1124,8,3,9,3,4,3.0,7.0,3.0,9.0,3.0,,,
1124,9,3,9,3,3,6.0,4.0,8.0,8.0,3.0,9.0,3.0,
1124,10,9,19,7,9,11.0,8.0,13.0,19.0,17.0,9.0,16.0,7.0
1124,11,12,23,9,12,22.0,14.0,22.0,15.0,12.0,9.0,23.0,16.0
1124,12,31,31,13,19,31.0,13.0,31.0,18.0,14.0,20.0,29.0,26.0
1124,13,20,39,16,16,34.0,16.0,21.0,20.0,20.0,31.0,39.0,20.0
1124,14,15,41,15,15,32.0,20.0,31.0,23.0,22.0,30.0,41.0,35.0
1124,15,32,51,16,16,27.0,17.0,32.0,24.0,32.0,28.0,51.0,34.0
1124,16,32,51,12,23,32.0,12.0,32.0,30.0,26.0,34.0,51.0,38.0
1124,17,39,54,15,21,19.0,15.0,38.0,39.0,36.0,24.0,54.0,39.0
1124,18,45,47,13,13,29.0,21.0,47.0,34.0,45.0,24.0,45.0,31.0
1124,19,32,54,19,19,28.0,23.0,50.0,30.0,54.0,32.0,52.0,32.0
1124,20,16,53,16,16,26.0,24.0,48.0,51.0,44.0,35.0,53.0,27.0
1124,21,40,44,10,10,21.0,25.0,32.0,44.0,40.0,40.0,38.0,12.0
1124,22,23,29,3,11,23.0,17.0,23.0,7.0,29.0,29.0,3.0,
1124,23,3,22,3,7,22.0,16.0,20.0,3.0,7.0,3.0,,
1125,0,11,35,11,20,34.0,25.0,32.0,19.0,11.0,35.0,12.0,16.0
1125,1,6,36,6,19,36.0,24.0,26.0,20.0,17.0,28.0,6.0,14.0
1125,2,9,33,9,17,33.0,23.0,28.0,24.0,16.0,29.0,9.0,19.0
1125,3,25,35,12,17,34.0,25.0,33.0,28.0,25.0,35.0,12.0,16.0
1125,4,13,41,13,16,35.0,23.0,33.0,26.0,27.0,41.0,13.0,18.0
1125,5,13,43,13,19,36.0,24.0,31.0,27.0,26.0,43.0,13.0,18.0
1125,6,18,45,7,18,36.0,23.0,29.0,26.0,26.0,45.0,7.0,18.0
1125,7,6,43,6,19,35.0,23.0,30.0,28.0,26.0,43.0,6.0,18.0
1125,8,6,32,6,17,32.0,21.0,29.0,27.0,23.0,31.0,6.0,15.0
1125,9,30,36,6,15,30.0,21.0,34.0,24.0,30.0,36.0,6.0,14.0
1125,10,9,39,9,21,39.0,20.0,32.0,33.0,26.0,31.0,9.0,12.0
1125,11,22,39,12,16,35.0,22.0,34.0,20.0,27.0,39.0,12.0,22.0
1125,12,16,44,16,23,28.0,26.0,39.0,16.0,42.0,44.0,18.0,22.0
1125,13,24,45,15,24,20.0,24.0,31.0,16.0,40.0,45.0,15.0,25.0
1125,14,22,29,15,20,15.0,29.0,22.0,18.0,26.0,28.0,22.0,26.0
1125,15,5,40,5,5,9.0,40.0,13.0,16.0,28.0,20.0,31.0,29.0
1125,16,3,28,3,8,3.0,28.0,6.0,20.0,18.0,25.0,26.0,24.0
1125,17,11,32,6,6,9.0,32.0,12.0,11.0,22.0,11.0,18.0,
1125,18,6,29,6,6,11.0,22.0,8.0,14.0,22.0,29.0,6.0,18.0
1125,19,19,24,5,7,19.0,21.0,12.0,6.0,24.0,19.0,5.0,
1125,20,20,20,5,6,20.0,14.0,7.0,9.0,20.0,15.0,5.0,
1125,21,5,25,3,3,25.0,10.0,5.0,5.0,23.0,15.0,6.0,8.0
1125,22,11,31,6,6,26.0,11.0,7.0,16.0,31.0,12.0,11.0,
1125,23,5,38,5,8,31.0,12.0,18.0,22.0,38.0,15.0,16.0,5.0
1126,0,3,13,3,7,6.0,7.0,3.0,13.0,3.0,4.0,,
1126,1,6,12,4,9,6.0,12.0,6.0,6.0,11.0,4.0,,
1126,2,7,12,3,9,7.0,9.0,7.0,6.0,12.0,3.0,,
1126,3,13,13,4,13,8.0,11.0,4.0,7.0,13.0,,,
1126,4,5,14,5,13,11.0,9.0,5.0,8.0,14.0,,,
1126,5,5,14,5,11,10.0,9.0,5.0,5.0,14.0,,,
1126,6,4,14,4,12,11.0,9.0,4.0,5.0,14.0,,,
1126,7,3,13,3,12,10.0,8.0,3.0,5.0,13.0,,,
1126,8,3,17,3,10,8.0,8.0,3.0,12.0,3.0,17.0,,
1126,9,9,37,3,7,9.0,8.0,9.0,3.0,14.0,37.0,,
1126,10,4,31,4,16,15.0,25.0,17.0,4.0,6.0,19.0,11.0,31.0
1126,11,4,31,4,12,11.0,22.0,7.0,4.0,4.0,19.0,7.0,31.0
1126,12,6,26,5,7,10.0,20.0,6.0,5.0,19.0,6.0,26.0,
1126,13,8,23,8,8,10.0,21.0,11.0,23.0,,,,
1126,14,16,22,3,22,6.0,16.0,3.0,16.0,11.0,8.0,15.0,
1126,15,18,18,4,18,10.0,18.0,14.0,7.0,6.0,4.0,5.0,12.0
1126,16,13,17,4,13,17.0,14.0,14.0,4.0,16.0,13.0,10.0,
1126,17,4,16,4,4,11.0,15.0,16.0,8.0,4.0,9.0,,
1126,18,3,19,3,8,19.0,11.0,4.0,3.0,6.0,,,
1126,19,3,19,3,8,9.0,19.0,4.0,15.0,5.0,3.0,,
1126,20,4,19,3,4,4.0,19.0,5.0,6.0,12.0,3.0,9.0,11.0
1126,21,6,19,3,12,6.0,19.0,3.0,9.0,10.0,6.0,,
1126,22,3,18,3,11,5.0,18.0,3.0,10.0,9.0,4.0,,
1126,23,4,18,4,10,4.0,18.0,5.0,8.0,7.0,,,
1127,0,13,31,4,4,13.0,17.0,8.0,18.0,23.0,31.0,15.0,13.0
1127,1,12,25,4,12,16.0,4.0,12.0,25.0,23.0,14.0,11.0,
1127,2,13,26,6,13,15.0,6.0,13.0,17.0,26.0,12.0,9.0,
1127,3,4,24,4,4,10.0,13.0,4.0,12.0,18.0,24.0,7.0,5.0
1127,4,11,21,3,4,11.0,15.0,3.0,11.0,19.0,21.0,5.0,6.0
1127,5,3,20,3,3,10.0,13.0,3.0,10.0,20.0,20.0,3.0,4.0
1127,6,3,22,3,10,13.0,3.0,11.0,20.0,22.0,3.0,5.0,
1127,7,6,20,4,6,12.0,6.0,11.0,19.0,20.0,4.0,5.0,
1127,8,5,22,5,5,12.0,6.0,14.0,21.0,22.0,8.0,5.0,
1127,9,4,24,4,9,4.0,12.0,4.0,15.0,24.0,22.0,6.0,4.0
1127,10,3,25,3,3,8.0,14.0,3.0,13.0,24.0,25.0,9.0,5.0
1127,11,11,26,7,11,15.0,7.0,11.0,26.0,26.0,12.0,8.0,
1127,12,7,25,7,12,9.0,17.0,7.0,14.0,22.0,25.0,23.0,8.0
1127,13,15,31,8,15,11.0,15.0,14.0,21.0,25.0,31.0,19.0,8.0
1127,14,7,31,7,7,12.0,20.0,13.0,23.0,28.0,31.0,17.0,14.0
1127,15,7,28,7,7,7.0,18.0,18.0,21.0,28.0,15.0,19.0,12.0
1127,16,16,27,7,7,11.0,17.0,20.0,16.0,27.0,16.0,23.0,16.0
1127,17,11,31,10,11,12.0,10.0,19.0,13.0,31.0,11.0,30.0,18.0
1127,18,7,38,7,7,8.0,11.0,26.0,13.0,38.0,17.0,35.0,24.0
1127,19,21,40,10,10,12.0,11.0,21.0,17.0,40.0,21.0,26.0,25.0
1127,20,11,45,10,11,11.0,10.0,26.0,15.0,45.0,21.0,29.0,28.0
1127,21,11,42,6,11,6.0,11.0,24.0,15.0,42.0,24.0,26.0,27.0
1127,22,6,39,6,12,15.0,11.0,23.0,6.0,39.0,21.0,14.0,17.0
1127,23,3,33,3,9,20.0,11.0,22.0,3.0,33.0,21.0,13.0,19.0
1128,0,3,8,3,8,4.0,5.0,3.0,,,,,
1128,1,3,6,3,6,3.0,5.0,3.0,,,,,
1128,2,4,4,4,4,4.0,,,,,,,
1128,3,3,5,3,3,5.0,3.0,5.0,,,,,
1128,4,4,7,4,4,4.0,7.0,,,,,,
1128,5,5,6,5,5,5.0,6.0,5.0,,,,,
1128,6,3,11,3,8,6.0,3.0,11.0,3.0,6.0,,,
1128,7,3,13,3,9,3.0,8.0,13.0,3.0,8.0,,,
1128,8,3,9,3,9,6.0,4.0,3.0,8.0,,,,
1128,9,4,11,4,4,4.0,6.0,8.0,4.0,4.0,11.0,,
1128,10,10,14,3,10,5.0,6.0,14.0,3.0,10.0,,,
1128,11,4,14,3,4,13.0,5.0,6.0,7.0,14.0,3.0,4.0,11.0
1128,12,3,16,3,3,16.0,3.0,6.0,12.0,6.0,5.0,11.0,
1128,13,3,20,3,7,14.0,3.0,6.0,10.0,20.0,7.0,3.0,11.0
1128,14,10,23,3,6,11.0,4.0,10.0,10.0,23.0,3.0,6.0,10.0
1128,15,11,20,4,6,12.0,4.0,7.0,9.0,20.0,11.0,11.0,
1128,16,3,17,3,3,3.0,5.0,9.0,17.0,12.0,12.0,,
1128,17,3,14,3,3,3.0,4.0,6.0,5.0,14.0,9.0,13.0,
1128,18,9,12,4,4,9.0,7.0,5.0,10.0,6.0,9.0,12.0,
1128,19,3,13,3,6,3.0,4.0,8.0,5.0,13.0,10.0,,
1128,20,3,11,3,3,3.0,8.0,4.0,11.0,7.0,,,
1128,21,3,10,3,4,3.0,7.0,9.0,10.0,6.0,,,
1128,22,3,5,3,5,3.0,3.0,5.0,,,,,
1128,23,5,5,3,5,3.0,5.0,3.0,5.0,,,,
1129,0,8,23,8,10,23.0,11.0,19.0,10.0,8.0,8.0,18.0,
1129,1,10,18,4,7,16.0,13.0,10.0,4.0,11.0,10.0,18.0,
1129,2,8,17,4,4,8.0,10.0,10.0,8.0,9.0,6.0,17.0,
1129,3,4,20,4,7,11.0,4.0,6.0,10.0,4.0,20.0,,
1129,4,7,15,3,7,10.0,3.0,6.0,8.0,7.0,15.0,,
1129,5,3,14,3,3,7.0,11.0,3.0,3.0,4.0,6.0,9.0,14.0
1129,6,3,15,3,3,7.0,11.0,3.0,3.0,4.0,6.0,10.0,15.0
1129,7,4,14,4,4,7.0,11.0,4.0,5.0,4.0,5.0,11.0,14.0
1129,8,4,13,3,3,5.0,11.0,4.0,4.0,4.0,9.0,13.0,
1129,9,6,12,3,3,8.0,10.0,6.0,5.0,4.0,6.0,8.0,12.0
1129,10,5,14,4,4,8.0,11.0,12.0,6.0,5.0,5.0,11.0,14.0
1129,11,7,17,7,7,8.0,10.0,17.0,7.0,9.0,7.0,14.0,17.0
1129,12,10,20,6,8,10.0,13.0,20.0,10.0,13.0,6.0,20.0,15.0
1129,13,8,23,8,10,8.0,15.0,23.0,14.0,19.0,8.0,21.0,16.0
1129,14,13,27,5,13,11.0,13.0,27.0,19.0,22.0,5.0,20.0,12.0
1129,15,23,23,6,15,16.0,17.0,23.0,23.0,23.0,6.0,13.0,16.0
1129,16,19,22,3,18,13.0,19.0,19.0,22.0,20.0,3.0,17.0,12.0
1129,17,19,22,7,21,14.0,18.0,19.0,19.0,7.0,22.0,13.0,
1129,18,14,22,5,19,19.0,22.0,14.0,22.0,5.0,15.0,14.0,11.0
1129,19,6,26,6,18,22.0,21.0,14.0,26.0,6.0,13.0,8.0,11.0
1129,20,21,23,3,21,18.0,23.0,12.0,21.0,10.0,15.0,3.0,11.0
1129,21,24,24,6,23,24.0,24.0,14.0,17.0,6.0,12.0,19.0,7.0
1129,22,5,26,5,25,26.0,24.0,16.0,15.0,5.0,14.0,22.0,9.0
1129,23,20,25,4,18,20.0,25.0,17.0,8.0,5.0,15.0,20.0,4.0
1130,0,6,9,6,7,6.0,9.0,,,,,,
1130,1,5,9,5,8,5.0,9.0,,,,,,
1130,2,3,6,3,3,6.0,3.0,5.0,,,,,
1130,3,3,3,3,3,3.0,,,,,,,
1130,4,3,3,3,3,3.0,3.0,,,,,,
1130,5,3,3,3,3,3.0,,,,,,,
1130,6,3,4,3,3,3.0,4.0,,,,,,
1130,7,3,5,3,3,3.0,5.0,,,,,,
1130,8,4,7,4,4,7.0,4.0,5.0,6.0,,,,
1130,9,4,18,4,18,5.0,8.0,4.0,4.0,5.0,,,
1130,10,5,18,3,15,18.0,5.0,9.0,8.0,3.0,5.0,,
1130,11,6,19,4,4,14.0,19.0,6.0,9.0,8.0,16.0,6.0,7.0
1130,12,12,19,3,3,12.0,19.0,7.0,12.0,6.0,17.0,4.0,10.0
1130,13,7,19,3,3,14.0,19.0,7.0,12.0,7.0,18.0,5.0,8.0
1130,14,8,18,5,5,13.0,18.0,7.0,13.0,8.0,17.0,8.0,8.0
1130,15,12,18,4,7,12.0,18.0,4.0,12.0,10.0,18.0,9.0,11.0
1130,16,9,19,4,6,14.0,19.0,4.0,15.0,9.0,16.0,9.0,8.0
1130,17,6,20,3,8,15.0,20.0,3.0,18.0,6.0,17.0,6.0,8.0
1130,18,8,24,5,8,14.0,24.0,15.0,8.0,15.0,5.0,7.0,
1130,19,8,22,4,8,13.0,22.0,4.0,18.0,8.0,15.0,8.0,7.0
1130,20,8,21,4,8,11.0,21.0,14.0,8.0,15.0,9.0,4.0,
1130,21,7,21,3,7,11.0,21.0,3.0,9.0,7.0,13.0,8.0,
1130,22,9,21,7,8,9.0,21.0,9.0,7.0,11.0,12.0,,
1130,23,8,21,3,3,8.0,21.0,8.0,6.0,9.0,7.0,,
1132,0,8,27,4,4,26.0,27.0,8.0,19.0,26.0,14.0,8.0,
1132,1,5,28,5,5,26.0,28.0,7.0,21.0,23.0,14.0,11.0,8.0
1132,2,7,28,7,7,28.0,28.0,7.0,21.0,19.0,19.0,15.0,8.0
1132,3,7,30,7,7,30.0,29.0,9.0,19.0,20.0,19.0,14.0,7.0
1132,4,6,32,6,6,32.0,30.0,11.0,21.0,19.0,19.0,10.0,6.0
1132,5,6,31,6,6,31.0,28.0,11.0,20.0,17.0,19.0,11.0,6.0
1132,6,11,30,5,5,30.0,28.0,11.0,20.0,18.0,18.0,11.0,6.0
1132,7,5,30,5,5,30.0,28.0,10.0,19.0,17.0,17.0,10.0,5.0
1132,8,6,33,6,6,33.0,29.0,11.0,19.0,18.0,17.0,9.0,7.0
1132,9,6,28,6,6,28.0,28.0,8.0,19.0,18.0,16.0,6.0,7.0
1132,10,6,27,6,6,27.0,27.0,9.0,16.0,17.0,6.0,9.0,
1132,11,5,32,5,5,32.0,27.0,11.0,12.0,19.0,5.0,8.0,
1132,12,7,37,7,37,30.0,10.0,13.0,18.0,8.0,7.0,,
1132,13,5,40,5,5,40.0,8.0,8.0,14.0,21.0,7.0,5.0,
1132,14,12,43,7,8,43.0,9.0,11.0,12.0,19.0,7.0,12.0,
1132,15,7,42,6,10,42.0,6.0,9.0,7.0,9.0,16.0,7.0,12.0
1132,16,10,43,6,10,43.0,9.0,7.0,11.0,17.0,6.0,10.0,
1132,17,9,49,3,8,49.0,9.0,9.0,4.0,10.0,9.0,3.0,14.0
1132,18,9,49,4,4,49.0,11.0,7.0,5.0,14.0,9.0,6.0,9.0
1132,19,9,34,4,9,34.0,10.0,6.0,5.0,13.0,9.0,4.0,9.0
1132,20,8,22,8,8,22.0,11.0,12.0,8.0,10.0,13.0,9.0,15.0
1132,21,12,23,9,9,23.0,12.0,12.0,9.0,12.0,15.0,12.0,
1132,22,11,24,9,11,24.0,13.0,11.0,10.0,9.0,16.0,14.0,
1132,23,13,23,8,13,23.0,13.0,13.0,13.0,16.0,15.0,8.0,15.0
1135,0,29,44,6,6,29.0,11.0,18.0,29.0,20.0,24.0,44.0,35.0
1135,1,12,50,12,12,30.0,15.0,19.0,31.0,21.0,27.0,50.0,38.0
1135,2,15,51,15,15,31.0,15.0,20.0,28.0,25.0,26.0,51.0,39.0
1135,3,14,52,14,16,32.0,14.0,20.0,30.0,28.0,27.0,52.0,38.0
1135,4,15,53,15,16,33.0,15.0,20.0,30.0,29.0,27.0,53.0,38.0
1135,5,16,51,16,19,33.0,16.0,20.0,31.0,28.0,27.0,51.0,38.0
1135,6,15,51,15,19,34.0,15.0,22.0,31.0,28.0,27.0,51.0,38.0
1135,7,15,48,15,19,32.0,15.0,20.0,31.0,26.0,24.0,48.0,38.0
1135,8,23,48,16,18,31.0,16.0,19.0,30.0,23.0,23.0,48.0,36.0
1135,9,13,38,13,17,29.0,13.0,18.0,27.0,25.0,21.0,38.0,32.0
1135,10,24,33,13,13,24.0,14.0,19.0,25.0,24.0,16.0,33.0,28.0
1135,11,10,28,10,13,27.0,11.0,10.0,26.0,21.0,19.0,28.0,24.0
1135,12,25,25,6,13,25.0,6.0,11.0,25.0,18.0,17.0,19.0,23.0
1135,13,16,24,3,10,21.0,18.0,3.0,16.0,20.0,16.0,19.0,24.0
1135,14,17,24,3,13,17.0,17.0,3.0,10.0,13.0,14.0,17.0,24.0
1135,15,13,24,9,13,21.0,11.0,16.0,9.0,13.0,15.0,24.0,
1135,16,8,23,8,11,22.0,14.0,17.0,23.0,8.0,12.0,18.0,21.0
1135,17,9,24,9,9,19.0,9.0,18.0,18.0,12.0,11.0,19.0,24.0
1135,18,9,24,7,10,15.0,7.0,18.0,24.0,9.0,9.0,19.0,23.0
1135,19,8,29,8,16,15.0,11.0,18.0,29.0,8.0,9.0,17.0,20.0
1135,20,7,32,7,17,7.0,12.0,21.0,32.0,9.0,12.0,7.0,17.0
1135,21,12,35,8,12,8.0,12.0,20.0,35.0,9.0,15.0,21.0,19.0
1135,22,17,41,7,14,7.0,13.0,18.0,41.0,17.0,12.0,21.0,17.0
1135,23,14,44,9,15,9.0,14.0,21.0,44.0,19.0,14.0,30.0,21.0
1136,0,7,17,4,4,7.0,17.0,12.0,13.0,6.0,7.0,8.0,
1136,1,4,17,4,5,4.0,17.0,11.0,13.0,5.0,4.0,9.0,
1136,2,4,16,4,4,5.0,16.0,14.0,13.0,4.0,8.0,,
1136,3,5,17,4,4,5.0,17.0,15.0,13.0,5.0,10.0,,
1136,4,3,18,3,3,3.0,18.0,15.0,14.0,5.0,10.0,,
1136,5,3,17,3,3,3.0,17.0,15.0,16.0,6.0,10.0,,
1136,6,3,17,3,3,17.0,15.0,16.0,6.0,10.0,,,
1136,7,3,16,3,3,3.0,16.0,15.0,15.0,6.0,10.0,,
1136,8,13,14,6,12,14.0,13.0,13.0,6.0,7.0,,,
1136,9,12,16,6,12,16.0,14.0,13.0,12.0,6.0,7.0,,
1136,10,13,21,3,12,14.0,13.0,13.0,10.0,21.0,16.0,3.0,8.0
1136,11,8,22,8,10,12.0,9.0,13.0,11.0,22.0,15.0,8.0,
1136,12,11,19,3,9,7.0,8.0,11.0,10.0,19.0,11.0,3.0,
1136,13,15,15,3,6,4.0,11.0,3.0,7.0,15.0,8.0,13.0,15.0
1136,14,3,16,3,15,3.0,8.0,7.0,16.0,6.0,13.0,9.0,
1136,15,5,14,4,11,5.0,4.0,14.0,5.0,11.0,8.0,,
1136,16,12,14,4,12,4.0,12.0,14.0,5.0,13.0,6.0,,
1136,17,5,13,3,12,5.0,13.0,5.0,11.0,4.0,10.0,3.0,
1136,18,12,19,4,12,6.0,12.0,19.0,10.0,4.0,5.0,,
1136,19,3,17,3,13,6.0,11.0,17.0,7.0,3.0,,,
1136,20,5,20,5,17,16.0,5.0,7.0,20.0,9.0,8.0,,
1136,21,4,20,4,16,19.0,5.0,7.0,20.0,4.0,9.0,15.0,
1136,22,3,25,3,14,16.0,7.0,11.0,25.0,3.0,10.0,11.0,3.0
1136,23,5,25,5,17,18.0,7.0,12.0,25.0,5.0,11.0,9.0,
1137,0,9,16,3,4,9.0,3.0,14.0,9.0,5.0,7.0,16.0,
1137,1,3,17,3,4,9.0,3.0,14.0,8.0,5.0,7.0,17.0,
1137,2,4,18,3,3,4.0,8.0,4.0,14.0,8.0,7.0,5.0,18.0
1137,3,7,19,3,3,5.0,8.0,4.0,15.0,7.0,7.0,6.0,19.0
1137,4,6,19,3,3,6.0,9.0,4.0,15.0,7.0,7.0,6.0,19.0
1137,5,6,19,3,3,6.0,9.0,4.0,15.0,7.0,7.0,6.0,19.0
1137,6,3,19,3,3,6.0,9.0,3.0,15.0,7.0,7.0,6.0,19.0
1137,7,6,20,3,3,6.0,9.0,15.0,8.0,8.0,6.0,20.0,
1137,8,8,20,5,6,8.0,16.0,7.0,8.0,5.0,20.0,,
1137,9,5,19,4,17,5.0,9.0,14.0,5.0,7.0,4.0,19.0,
1137,10,4,20,3,17,20.0,9.0,13.0,4.0,4.0,3.0,18.0,
1137,11,10,20,4,17,20.0,10.0,10.0,4.0,17.0,19.0,,
1137,12,18,22,3,16,22.0,11.0,12.0,18.0,3.0,18.0,,
1137,13,17,21,10,14,21.0,10.0,11.0,17.0,17.0,,,
1137,14,4,19,4,14,19.0,15.0,4.0,4.0,17.0,19.0,,
1137,15,3,19,3,10,17.0,16.0,15.0,6.0,3.0,16.0,3.0,19.0
1137,16,18,18,10,10,18.0,15.0,14.0,17.0,18.0,,,
1137,17,15,19,11,11,15.0,17.0,13.0,19.0,15.0,,,
1137,18,16,16,9,9,13.0,16.0,14.0,16.0,15.0,,,
1137,19,8,17,8,8,8.0,17.0,12.0,16.0,17.0,16.0,,
1137,20,17,19,7,8,7.0,17.0,14.0,19.0,17.0,15.0,16.0,
1137,21,14,20,7,7,8.0,17.0,14.0,20.0,18.0,14.0,14.0,
1137,22,15,19,5,8,9.0,17.0,15.0,19.0,5.0,18.0,15.0,12.0
1137,23,17,18,5,8,9.0,17.0,14.0,18.0,5.0,17.0,16.0,11.0
1139,0,4,38,4,16,35.0,10.0,38.0,4.0,30.0,34.0,23.0,28.0
1139,1,35,41,3,17,35.0,10.0,41.0,3.0,37.0,35.0,26.0,30.0
1139,2,4,45,4,18,37.0,14.0,44.0,4.0,45.0,38.0,28.0,32.0
1139,3,4,44,4,19,37.0,14.0,44.0,4.0,43.0,42.0,29.0,35.0
1139,4,45,45,5,18,38.0,15.0,45.0,5.0,45.0,44.0,31.0,37.0
1139,5,4,46,4,18,39.0,16.0,46.0,4.0,45.0,43.0,30.0,36.0
1139,6,41,46,4,20,41.0,15.0,46.0,4.0,46.0,41.0,32.0,36.0
1139,7,4,47,4,19,40.0,14.0,47.0,4.0,46.0,41.0,33.0,37.0
1139,8,37,45,12,17,37.0,12.0,45.0,44.0,41.0,33.0,37.0,
